ticker,evtdate,DATE,abret
DLTR,1-Aug-06,1-Aug-06,-0.00643
DLTR,1-Aug-06,2-Aug-06,-0.01541
DLTR,1-Aug-06,3-Aug-06,0.09078
DLTR,1-Aug-06,4-Aug-06,0.01625
WM,3-Apr-07,29-Mar-07,0.00424
WM,3-Apr-07,30-Mar-07,-0.00489
WM,3-Apr-07,2-Apr-07,-0.01604
WM,3-Apr-07,3-Apr-07,0.0056
WM,3-Apr-07,4-Apr-07,-0.01117
WM,3-Apr-07,5-Apr-07,-0.00047
WM,3-Apr-07,9-Apr-07,-0.01507
DRI,15-Nov-17,10-Nov-17,0.00656
DRI,15-Nov-17,13-Nov-17,0.00263
DRI,15-Nov-17,14-Nov-17,0.0009
DRI,15-Nov-17,15-Nov-17,-0.00989
DRI,15-Nov-17,16-Nov-17,0.00062
DRI,15-Nov-17,17-Nov-17,0.00374
DRI,15-Nov-17,20-Nov-17,-0.0084
DVA,3-Mar-08,27-Feb-08,-0.02043
DVA,3-Mar-08,28-Feb-08,0.0031
DVA,3-Mar-08,29-Feb-08,-0.00648
DVA,3-Mar-08,3-Mar-08,-0.02644
DVA,3-Mar-08,4-Mar-08,0.00857
DVA,3-Mar-08,5-Mar-08,-0.03152
DVA,3-Mar-08,6-Mar-08,-0.00151
DVA,7-Nov-13,4-Nov-13,0.00267
DVA,7-Nov-13,5-Nov-13,-0.00119
DVA,7-Nov-13,6-Nov-13,-0.02815
DVA,7-Nov-13,7-Nov-13,0.03008
DVA,7-Nov-13,8-Nov-13,0.00079
DVA,7-Nov-13,11-Nov-13,0.01153
DVA,7-Nov-13,12-Nov-13,0.0267
ADVS,10-Jan-07,5-Jan-07,-0.01661
ADVS,10-Jan-07,8-Jan-07,-0.00621
ADVS,10-Jan-07,9-Jan-07,-0.00845
ADVS,10-Jan-07,10-Jan-07,-0.0129
ADVS,10-Jan-07,11-Jan-07,-0.00382
ADVS,10-Jan-07,12-Jan-07,-0.03251
ADVS,10-Jan-07,16-Jan-07,0.00352
HSIC,16-Mar-07,13-Mar-07,-0.01086
HSIC,16-Mar-07,14-Mar-07,0.00337
HSIC,16-Mar-07,15-Mar-07,0.0084
HSIC,16-Mar-07,16-Mar-07,0.0053
HSIC,16-Mar-07,19-Mar-07,0.00221
HSIC,16-Mar-07,20-Mar-07,0.01166
HSIC,16-Mar-07,21-Mar-07,-0.00339
EL,26-Jul-11,21-Jul-11,0.00082
EL,26-Jul-11,22-Jul-11,-0.0081
EL,26-Jul-11,25-Jul-11,0.00218
EL,26-Jul-11,26-Jul-11,-0.00064
EL,26-Jul-11,27-Jul-11,0.00677
EL,26-Jul-11,28-Jul-11,0.0087
EL,26-Jul-11,29-Jul-11,0.0008
LXK,15-Feb-08,12-Feb-08,-0.01467
LXK,15-Feb-08,13-Feb-08,-0.00146
LXK,15-Feb-08,14-Feb-08,-0.02336
LXK,15-Feb-08,15-Feb-08,-0.00735
LXK,15-Feb-08,19-Feb-08,0.01963
LXK,15-Feb-08,20-Feb-08,0.0123
LXK,15-Feb-08,21-Feb-08,-0.00451
NUAN,15-Mar-10,10-Mar-10,0.01413
NUAN,15-Mar-10,11-Mar-10,-0.01473
NUAN,15-Mar-10,12-Mar-10,0.01188
NUAN,15-Mar-10,15-Mar-10,-0.00881
NUAN,15-Mar-10,16-Mar-10,0.0057
NUAN,15-Mar-10,17-Mar-10,-0.00589
NUAN,15-Mar-10,18-Mar-10,0.00107
HIG,6-Apr-11,1-Apr-11,0.01735
HIG,6-Apr-11,4-Apr-11,-0.00664
HIG,6-Apr-11,5-Apr-11,-0.0098
HIG,6-Apr-11,6-Apr-11,0.01293
HIG,6-Apr-11,7-Apr-11,-0.01448
HIG,6-Apr-11,8-Apr-11,0.00307
HIG,6-Apr-11,11-Apr-11,0.01276
HIG,12-Sep-07,7-Sep-07,0.00958
HIG,12-Sep-07,10-Sep-07,-0.00423
HIG,12-Sep-07,11-Sep-07,-0.00813
HIG,12-Sep-07,12-Sep-07,-0.00405
HIG,12-Sep-07,13-Sep-07,0.00127
HIG,12-Sep-07,14-Sep-07,-0.00398
HIG,12-Sep-07,17-Sep-07,-0.00438
HIG,30-Oct-07,25-Oct-07,-0.00801
HIG,30-Oct-07,26-Oct-07,0.05691
HIG,30-Oct-07,29-Oct-07,-0.02583
HIG,30-Oct-07,30-Oct-07,0.00388
HIG,30-Oct-07,31-Oct-07,-0.00013
HIG,30-Oct-07,1-Nov-07,0.00481
HIG,30-Oct-07,2-Nov-07,0.00915
WSM,17-Aug-06,14-Aug-06,0.00269
WSM,17-Aug-06,15-Aug-06,0.00939
WSM,17-Aug-06,16-Aug-06,0.01033
WSM,17-Aug-06,17-Aug-06,-0.00143
WSM,17-Aug-06,18-Aug-06,-0.01276
WSM,17-Aug-06,21-Aug-06,-0.03456
WSM,17-Aug-06,22-Aug-06,-0.0203
IRM,17-Jan-08,14-Jan-08,-0.01308
IRM,17-Jan-08,15-Jan-08,-0.0116
IRM,17-Jan-08,16-Jan-08,0.01347
IRM,17-Jan-08,17-Jan-08,-0.02117
IRM,17-Jan-08,18-Jan-08,-0.01157
IRM,17-Jan-08,22-Jan-08,0.01694
IRM,17-Jan-08,23-Jan-08,0.00579
PSS,11-Jun-10,8-Jun-10,0.00711
PSS,11-Jun-10,9-Jun-10,-0.00924
PSS,11-Jun-10,10-Jun-10,-0.00528
PSS,11-Jun-10,11-Jun-10,-0.01127
PSS,11-Jun-10,14-Jun-10,0.00364
PSS,11-Jun-10,15-Jun-10,-0.01105
PSS,11-Jun-10,16-Jun-10,-0.00797
YHOO,12-Jul-12,9-Jul-12,0.00171
YHOO,12-Jul-12,10-Jul-12,0.01187
YHOO,12-Jul-12,11-Jul-12,0.00004
YHOO,12-Jul-12,12-Jul-12,-0.00176
YHOO,12-Jul-12,13-Jul-12,-0.0075
YHOO,12-Jul-12,16-Jul-12,-0.00144
YHOO,12-Jul-12,17-Jul-12,-0.00582
YHOO,14-Dec-16,9-Dec-16,0.00165
YHOO,14-Dec-16,12-Dec-16,-0.01176
YHOO,14-Dec-16,13-Dec-16,-0.00797
YHOO,14-Dec-16,14-Dec-16,-0.00679
YHOO,14-Dec-16,15-Dec-16,-0.06481
YHOO,14-Dec-16,16-Dec-16,0.0046
YHOO,14-Dec-16,19-Dec-16,-0.00698
YHOO,22-Sep-16,19-Sep-16,-0.01384
YHOO,22-Sep-16,20-Sep-16,-0.01144
YHOO,22-Sep-16,21-Sep-16,0.01659
YHOO,22-Sep-16,22-Sep-16,-0.01309
YHOO,22-Sep-16,23-Sep-16,-0.02474
YHOO,22-Sep-16,26-Sep-16,-0.00263
YHOO,22-Sep-16,27-Sep-16,0.01455
TD,15-Mar-10,10-Mar-10,0.00244
TD,15-Mar-10,11-Mar-10,0.00418
TD,15-Mar-10,12-Mar-10,0.01676
TD,15-Mar-10,15-Mar-10,0.01645
TD,15-Mar-10,16-Mar-10,0.019
TD,15-Mar-10,17-Mar-10,-0.01
TD,15-Mar-10,18-Mar-10,-0.00384
ETFC,9-Oct-15,6-Oct-15,-0.04216
ETFC,9-Oct-15,7-Oct-15,0.00966
ETFC,9-Oct-15,8-Oct-15,-0.01767
ETFC,9-Oct-15,9-Oct-15,-0.00886
ETFC,9-Oct-15,12-Oct-15,0.00843
ETFC,9-Oct-15,13-Oct-15,-0.00318
ETFC,9-Oct-15,14-Oct-15,-0.01241
TTEC,21-Jun-10,16-Jun-10,0.01603
TTEC,21-Jun-10,17-Jun-10,0.01257
TTEC,21-Jun-10,18-Jun-10,-0.00764
TTEC,21-Jun-10,21-Jun-10,-0.00803
TTEC,21-Jun-10,22-Jun-10,0.01414
TTEC,21-Jun-10,23-Jun-10,0.01693
TTEC,21-Jun-10,24-Jun-10,0.01359
FMS,8-Feb-07,5-Feb-07,-0.00474
FMS,8-Feb-07,6-Feb-07,0.06156
FMS,8-Feb-07,7-Feb-07,-0.01274
FMS,8-Feb-07,8-Feb-07,-0.00287
FMS,8-Feb-07,9-Feb-07,0.00119
FMS,8-Feb-07,12-Feb-07,-0.00264
FMS,8-Feb-07,13-Feb-07,0.00471
FORR,5-Dec-07,30-Nov-07,-0.00636
FORR,5-Dec-07,3-Dec-07,0.00259
FORR,5-Dec-07,4-Dec-07,0.02229
FORR,5-Dec-07,5-Dec-07,0.02187
FORR,5-Dec-07,6-Dec-07,-0.01719
FORR,5-Dec-07,7-Dec-07,0.01516
FORR,5-Dec-07,10-Dec-07,-0.02877
SEAC,8-Sep-10,2-Sep-10,0.00393
SEAC,8-Sep-10,3-Sep-10,-0.17445
SEAC,8-Sep-10,7-Sep-10,0.01383
SEAC,8-Sep-10,8-Sep-10,-0.00028
SEAC,8-Sep-10,9-Sep-10,-0.00135
SEAC,8-Sep-10,10-Sep-10,-0.0136
SEAC,8-Sep-10,13-Sep-10,-0.01422
MWW,23-Jan-09,20-Jan-09,0.01928
MWW,23-Jan-09,21-Jan-09,0.00671
MWW,23-Jan-09,22-Jan-09,0.02371
MWW,23-Jan-09,23-Jan-09,-0.00402
MWW,23-Jan-09,26-Jan-09,0.00967
MWW,23-Jan-09,27-Jan-09,-0.00754
MWW,23-Jan-09,28-Jan-09,0.05859
DGX,17-Sep-12,12-Sep-12,-0.00988
DGX,17-Sep-12,13-Sep-12,0.0007
DGX,17-Sep-12,14-Sep-12,-0.01632
DGX,17-Sep-12,17-Sep-12,0.01013
DGX,17-Sep-12,18-Sep-12,0.00633
DGX,17-Sep-12,19-Sep-12,0.00285
DGX,17-Sep-12,20-Sep-12,0.00298
AMTD,1-Dec-06,28-Nov-06,0.00483
AMTD,1-Dec-06,29-Nov-06,-0.02529
AMTD,1-Dec-06,30-Nov-06,0.01658
AMTD,1-Dec-06,1-Dec-06,-0.02335
AMTD,1-Dec-06,4-Dec-06,-0.03102
AMTD,1-Dec-06,5-Dec-06,0.00202
AMTD,1-Dec-06,6-Dec-06,0.00577
AMTD,14-Sep-07,11-Sep-07,-0.00426
AMTD,14-Sep-07,12-Sep-07,-0.00704
AMTD,14-Sep-07,13-Sep-07,0.00157
AMTD,14-Sep-07,14-Sep-07,0.00314
AMTD,14-Sep-07,17-Sep-07,-0.00327
AMTD,14-Sep-07,18-Sep-07,-0.00692
AMTD,14-Sep-07,19-Sep-07,0.00285
BGC,19-Nov-07,14-Nov-07,0.06881
BGC,19-Nov-07,15-Nov-07,-0.01051
BGC,19-Nov-07,16-Nov-07,0.01812
BGC,19-Nov-07,19-Nov-07,-0.00244
BGC,19-Nov-07,20-Nov-07,-0.01773
BGC,19-Nov-07,21-Nov-07,-0.00555
BGC,19-Nov-07,23-Nov-07,0.01391
AMZN,31-Jan-11,26-Jan-11,-0.01573
AMZN,31-Jan-11,27-Jan-11,0.04837
AMZN,31-Jan-11,28-Jan-11,-0.04671
AMZN,31-Jan-11,31-Jan-11,-0.02292
AMZN,31-Jan-11,1-Feb-11,-0.0085
AMZN,31-Jan-11,2-Feb-11,0.00801
AMZN,31-Jan-11,3-Feb-11,-0.00503
AMZN,29-Sep-17,26-Sep-17,-0.00043
AMZN,29-Sep-17,27-Sep-17,0.00987
AMZN,29-Sep-17,28-Sep-17,0.00372
AMZN,29-Sep-17,29-Sep-17,-0.00176
AMZN,29-Sep-17,2-Oct-17,-0.00549
AMZN,29-Sep-17,3-Oct-17,-0.00606
AMZN,29-Sep-17,4-Oct-17,0.00397
ING,12-Oct-10,7-Oct-10,0.00801
ING,12-Oct-10,8-Oct-10,-0.01389
ING,12-Oct-10,11-Oct-10,-0.0025
ING,12-Oct-10,12-Oct-10,-0.02494
ING,12-Oct-10,13-Oct-10,0.01066
ING,12-Oct-10,14-Oct-10,0.03176
ING,12-Oct-10,15-Oct-10,-0.01903
ING,19-Jun-06,14-Jun-06,0.0151
ING,19-Jun-06,15-Jun-06,0.01936
ING,19-Jun-06,16-Jun-06,-0.00489
ING,19-Jun-06,19-Jun-06,0.0038
ING,19-Jun-06,20-Jun-06,0.01577
ING,19-Jun-06,21-Jun-06,-0.00258
ING,19-Jun-06,22-Jun-06,-0.00489
JLL,9-Aug-10,4-Aug-10,-0.00719
JLL,9-Aug-10,5-Aug-10,-0.00281
JLL,9-Aug-10,6-Aug-10,0.0082
JLL,9-Aug-10,9-Aug-10,0.00624
JLL,9-Aug-10,10-Aug-10,-0.01502
JLL,9-Aug-10,11-Aug-10,0.00077
JLL,9-Aug-10,12-Aug-10,-0.00837
YUM,17-Nov-17,14-Nov-17,-0.00004
YUM,17-Nov-17,15-Nov-17,-0.00463
YUM,17-Nov-17,16-Nov-17,-0.01079
YUM,17-Nov-17,17-Nov-17,0.00395
YUM,17-Nov-17,20-Nov-17,0.00157
YUM,17-Nov-17,21-Nov-17,0.00349
YUM,17-Nov-17,22-Nov-17,-0.00433
GPI,19-Jul-06,14-Jul-06,-0.02679
GPI,19-Jul-06,17-Jul-06,0.00954
GPI,19-Jul-06,18-Jul-06,-0.01037
GPI,19-Jul-06,19-Jul-06,0.02727
GPI,19-Jul-06,20-Jul-06,-0.02609
GPI,19-Jul-06,21-Jul-06,-0.00946
GPI,19-Jul-06,24-Jul-06,0.02077
CHH,22-Mar-13,19-Mar-13,0.01347
CHH,22-Mar-13,20-Mar-13,-0.00748
CHH,22-Mar-13,21-Mar-13,0.00313
CHH,22-Mar-13,22-Mar-13,-0.0015
CHH,22-Mar-13,25-Mar-13,0.01883
CHH,22-Mar-13,26-Mar-13,-0.00303
CHH,22-Mar-13,27-Mar-13,0.00965
CHH,26-Apr-12,23-Apr-12,-0.00165
CHH,26-Apr-12,24-Apr-12,-0.00835
CHH,26-Apr-12,25-Apr-12,0.01009
CHH,26-Apr-12,26-Apr-12,0.01747
CHH,26-Apr-12,27-Apr-12,-0.03424
CHH,26-Apr-12,30-Apr-12,0.00365
CHH,26-Apr-12,1-May-12,0.0173
AMCC,4-Apr-11,30-Mar-11,-0.00049
AMCC,4-Apr-11,31-Mar-11,0.01357
AMCC,4-Apr-11,1-Apr-11,-0.02886
AMCC,4-Apr-11,4-Apr-11,-0.00071
AMCC,4-Apr-11,5-Apr-11,0.01362
AMCC,4-Apr-11,6-Apr-11,0.00356
AMCC,4-Apr-11,7-Apr-11,0.0034
DENN,30-Sep-13,25-Sep-13,0.00167
DENN,30-Sep-13,26-Sep-13,-0.01281
DENN,30-Sep-13,27-Sep-13,0.01725
DENN,30-Sep-13,30-Sep-13,-0.00997
DENN,30-Sep-13,1-Oct-13,0.00164
DENN,30-Sep-13,2-Oct-13,0.00802
DENN,30-Sep-13,3-Oct-13,-0.00272
VRSN,2-Feb-12,30-Jan-12,0.02302
VRSN,2-Feb-12,31-Jan-12,-0.00125
VRSN,2-Feb-12,1-Feb-12,0.0015
VRSN,2-Feb-12,2-Feb-12,-0.01922
VRSN,2-Feb-12,3-Feb-12,-0.00953
VRSN,2-Feb-12,6-Feb-12,-0.01279
VRSN,2-Feb-12,7-Feb-12,-0.00434
BBY,6-May-11,3-May-11,0.00618
BBY,6-May-11,4-May-11,0.00469
BBY,6-May-11,5-May-11,-0.004
BBY,6-May-11,6-May-11,0.00161
BBY,6-May-11,9-May-11,-0.02169
BBY,6-May-11,10-May-11,-0.0034
BBY,6-May-11,11-May-11,0.01138
LLL,15-May-12,10-May-12,0.00566
LLL,15-May-12,11-May-12,-0.00126
LLL,15-May-12,14-May-12,0.0092
LLL,15-May-12,15-May-12,0.00454
LLL,15-May-12,16-May-12,-0.0112
LLL,15-May-12,17-May-12,0.00538
LLL,15-May-12,18-May-12,0.00306
DRIV,4-Jun-10,1-Jun-10,-0.034
DRIV,4-Jun-10,2-Jun-10,-0.02497
DRIV,4-Jun-10,3-Jun-10,0.02181
DRIV,4-Jun-10,4-Jun-10,-0.00755
DRIV,4-Jun-10,7-Jun-10,-0.01081
DRIV,4-Jun-10,8-Jun-10,-0.01107
DRIV,4-Jun-10,9-Jun-10,-0.00083
DRIV,22-Dec-10,17-Dec-10,-0.02132
DRIV,22-Dec-10,20-Dec-10,-0.00871
DRIV,22-Dec-10,21-Dec-10,-0.00007
DRIV,22-Dec-10,22-Dec-10,0.01295
DRIV,22-Dec-10,23-Dec-10,0.0072
DRIV,22-Dec-10,27-Dec-10,-0.01007
DRIV,22-Dec-10,28-Dec-10,-0.00604
EBAY,21-May-14,16-May-14,0.00777
EBAY,21-May-14,19-May-14,0.00119
EBAY,21-May-14,20-May-14,0.00153
EBAY,21-May-14,21-May-14,-0.00679
EBAY,21-May-14,22-May-14,-0.01238
EBAY,21-May-14,23-May-14,0.0041
EBAY,21-May-14,27-May-14,-0.01259
CNQR,16-Dec-10,13-Dec-10,-0.00033
CNQR,16-Dec-10,14-Dec-10,-0.01328
CNQR,16-Dec-10,15-Dec-10,-0.0046
CNQR,16-Dec-10,16-Dec-10,-0.00735
CNQR,16-Dec-10,17-Dec-10,0.00637
CNQR,16-Dec-10,20-Dec-10,-0.00595
CNQR,16-Dec-10,21-Dec-10,-0.00546
NVDA,13-Jul-12,10-Jul-12,-0.01404
NVDA,13-Jul-12,11-Jul-12,-0.00964
NVDA,13-Jul-12,12-Jul-12,-0.00847
NVDA,13-Jul-12,13-Jul-12,-0.00468
NVDA,13-Jul-12,16-Jul-12,0.01077
NVDA,13-Jul-12,17-Jul-12,-0.02252
NVDA,13-Jul-12,18-Jul-12,0.04722
KFY,12-Oct-12,9-Oct-12,-0.01664
KFY,12-Oct-12,10-Oct-12,-0.01094
KFY,12-Oct-12,11-Oct-12,-0.00568
KFY,12-Oct-12,12-Oct-12,0.00349
KFY,12-Oct-12,15-Oct-12,-0.01618
KFY,12-Oct-12,16-Oct-12,0.00346
KFY,12-Oct-12,17-Oct-12,-0.01484
GS,2-Jul-14,27-Jun-14,-0.00787
GS,2-Jul-14,30-Jun-14,0.00246
GS,2-Jul-14,1-Jul-14,-0.00868
GS,2-Jul-14,2-Jul-14,0.00457
GS,2-Jul-14,3-Jul-14,0.00878
GS,2-Jul-14,7-Jul-14,-0.00274
GS,2-Jul-14,8-Jul-14,-0.01127
GS,20-May-13,15-May-13,-0.00492
GS,20-May-13,16-May-13,0.00295
GS,20-May-13,17-May-13,0.00283
GS,20-May-13,20-May-13,-0.00327
GS,20-May-13,21-May-13,0.00982
GS,20-May-13,22-May-13,0.00659
GS,20-May-13,23-May-13,-0.00903
WCC,3-Nov-06,31-Oct-06,0.00597
WCC,3-Nov-06,1-Nov-06,0.01706
WCC,3-Nov-06,2-Nov-06,-0.00405
WCC,3-Nov-06,3-Nov-06,-0.02669
WCC,3-Nov-06,6-Nov-06,0.0056
WCC,3-Nov-06,7-Nov-06,0.02847
WCC,3-Nov-06,8-Nov-06,-0.02262
MEET,18-Aug-14,13-Aug-14,-0.02412
MEET,18-Aug-14,14-Aug-14,0.01283
MEET,18-Aug-14,15-Aug-14,0.00182
MEET,18-Aug-14,18-Aug-14,-0.00132
MEET,18-Aug-14,19-Aug-14,0.04648
MEET,18-Aug-14,20-Aug-14,-0.00984
MEET,18-Aug-14,21-Aug-14,0.02797
HSBC,10-Apr-15,7-Apr-15,0.00276
HSBC,10-Apr-15,8-Apr-15,0.0099
HSBC,10-Apr-15,9-Apr-15,0.01602
HSBC,10-Apr-15,10-Apr-15,0.00299
HSBC,10-Apr-15,13-Apr-15,0.01547
HSBC,10-Apr-15,14-Apr-15,0.00731
HSBC,10-Apr-15,15-Apr-15,0.00107
HSBC,13-Jan-16,8-Jan-16,0.00589
HSBC,13-Jan-16,11-Jan-16,0.00936
HSBC,13-Jan-16,12-Jan-16,0.00147
HSBC,13-Jan-16,13-Jan-16,0.00842
HSBC,13-Jan-16,14-Jan-16,-0.00123
HSBC,13-Jan-16,15-Jan-16,-0.02702
HSBC,13-Jan-16,19-Jan-16,0.00422
QTM,17-Jun-10,14-Jun-10,-0.01025
QTM,17-Jun-10,15-Jun-10,0.0297
QTM,17-Jun-10,16-Jun-10,0.00824
QTM,17-Jun-10,17-Jun-10,0.05292
QTM,17-Jun-10,18-Jun-10,-0.01454
QTM,17-Jun-10,21-Jun-10,-0.0311
QTM,17-Jun-10,22-Jun-10,-0.0097
FLWS,8-Mar-16,3-Mar-16,-0.08422
FLWS,8-Mar-16,4-Mar-16,0.05768
FLWS,8-Mar-16,7-Mar-16,0.00731
FLWS,8-Mar-16,8-Mar-16,-0.00764
FLWS,8-Mar-16,9-Mar-16,0.01255
FLWS,8-Mar-16,10-Mar-16,0.01264
FLWS,8-Mar-16,11-Mar-16,-0.00865
ALSK,20-Feb-14,14-Feb-14,-0.0221
ALSK,20-Feb-14,18-Feb-14,-0.01541
ALSK,20-Feb-14,19-Feb-14,0.01319
ALSK,20-Feb-14,20-Feb-14,-0.0155
ALSK,20-Feb-14,21-Feb-14,-0.01013
ALSK,20-Feb-14,24-Feb-14,-0.01919
ALSK,20-Feb-14,25-Feb-14,-0.00706
A,24-Mar-08,18-Mar-08,-0.01956
A,24-Mar-08,19-Mar-08,-0.00839
A,24-Mar-08,20-Mar-08,-0.00789
A,24-Mar-08,24-Mar-08,0.00453
A,24-Mar-08,25-Mar-08,-0.00418
A,24-Mar-08,26-Mar-08,-0.0031
A,24-Mar-08,27-Mar-08,-0.01343
UPS,20-Aug-14,15-Aug-14,0.00884
UPS,20-Aug-14,18-Aug-14,0.00189
UPS,20-Aug-14,19-Aug-14,0.00312
UPS,20-Aug-14,20-Aug-14,0.00248
UPS,20-Aug-14,21-Aug-14,-0.00898
UPS,20-Aug-14,22-Aug-14,-0.00359
UPS,20-Aug-14,25-Aug-14,-0.0029
MET,10-Aug-10,5-Aug-10,0.00167
MET,10-Aug-10,6-Aug-10,-0.0062
MET,10-Aug-10,9-Aug-10,0.01392
MET,10-Aug-10,10-Aug-10,0.00752
MET,10-Aug-10,11-Aug-10,-0.00475
MET,10-Aug-10,12-Aug-10,-0.01415
MET,10-Aug-10,13-Aug-10,-0.00681
MET,24-Jan-12,19-Jan-12,0.00184
MET,24-Jan-12,20-Jan-12,0.005
MET,24-Jan-12,23-Jan-12,0.00928
MET,24-Jan-12,24-Jan-12,0.00994
MET,24-Jan-12,25-Jan-12,-0.02865
MET,24-Jan-12,26-Jan-12,-0.02361
MET,24-Jan-12,27-Jan-12,0.03105
MET,25-Jan-11,20-Jan-11,-0.00841
MET,25-Jan-11,21-Jan-11,0.00742
MET,25-Jan-11,24-Jan-11,-0.00795
MET,25-Jan-11,25-Jan-11,0.00399
MET,25-Jan-11,26-Jan-11,-0.00461
